Timestamp,CpuPerc.user,CpuPerc.sys,MemoryInfo.free,MemoryInfo.used,fileSystemUsage.usePercent,receivedBytes,transmittedBytesPerSecond,transmittedBytes,receivedBytesPerSecond,NumAbortedTxDueToReadLock,ReadWriteRatio,AvgCommitAsync,AvgGetsPerWrTransaction,AvgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,ReadOnlyTxTotalCpuTime,FailedCommits,SuccessfulCommits,NumAbortedTxDueToValidation,AvgNumNodesPrepare,AvgTOGMUPrepareNoWaitRtt,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,AvgSuccessfulTxCommit,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgFailedTxCommit,AvgTxArrivalRate,AverageWriteTime,AvgLocalLockHoldTime,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,CommitQueueSize,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumEarlyAborts,LocalCommits,Throughput,ReplicationDegree,AvgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,LocalReadOnlyTxCommitServiceTime,NumLocalTxWaitingTimeInGMUQueueDuePendingTx,AvgCommitCommandSize,AvgLocalTxWaitingTimeInGMUQueueDuePendingTx,LocalPrepares,LocalReadOnlyTxPrepareResponseTime,HitRatio,PercentageWriteTransactions,AvgNumNodesRollback,AvgNumOfLockLocalTx,NumRemoteRemoteLockContentions,AbortRate,NumAbortedTxDueDeadlock,AvgNumNodesRemoteGet,SuccessRatioFloatingPoint,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,AvgRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgNumPutsBySuccessfulLocalTx,NumWaitedLocalCommits,ConcurrencyLevel,LocalUpdateTxPrepareServiceTime,TOGMUPrepareRttMinusAvgValidationTime,AvgNumOfLockSuccessLocalTx,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareCommandSize,NumberOfGets,AvgAbortedWriteTxDuration,NumTOGMUSuccessfulPrepareNoWait,LocalContentionProbability,Hits,RemoveHits,AvgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,AvgLocalLocalAbortLockHoldTime,AverageReplicationTime,RemoteUpdateTxPrepareServiceTime,NumberOfCommits,LocalUpdateTxPrepareResponseTime,AvgNTCBTime,AvgNumSyncSentCommitMsgs,NumberOfLocalCommits,NumberOfLocksHeld,AvgClusteredGetCommandSize,LocalReadOnlyTxCommitResponseTime,NumRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,AvgPutsPerWrTransaction,TOMaxSuccessfulValidationWaitingTime,LocalReadOnlyTxLocalServiceTime,AvgTCBTime,TOGMUAvgSuccessfulValidationServiceTime,AvgCommitRtt,AvgLockHoldTime,RemoteGetServiceTime,TONumValidationWaited,GMUClusteredGetCommandResponseTime,NumLocalRemoteLockContentions,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,AvgRemoteTxCompleteNotifyTime,SwitchCoolDownTime,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,AvgNumOfLockRemoteTx,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,ExecutorQueueSize,NumOwnedRdItemsInLocalPrepare,ElapsedTime,TerminationCost,RemotelyDeadXact,CoolDownTime,LocalReadOnlyTxPrepareServiceTime,RemoveMisses,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,NumLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationFailures,RemoteUpdateTxRollbackServiceTime,TimeSinceReset,NumberOfRemoteGets,NumRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,AvgRemoteGetsPerROTransaction,AvgRollbackRtt,Rollbacks,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,NumberOfPuts,Evictions,NumWaitedRemoteGets,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,NumLocalPrepareAborts,AvgClusteredGetCommandReplySize,AvgGmuClusteredGetCommandRttNoWait,AvgWriteTxDuration,TOAvgValidationConditionalWaitTime,NumNodes,MaxNumberOfKeysToRequest,LocalUpdateTxTotalCpuTime,GMUClusteredGetCommandWaitingTime,NumLocalTxWaitingTimeInGMUQueueDueToSlowCommits,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,TOGMUPrepareRttMinusMaxValidationTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,TOGMUAvgSuccessfulValidationResponseTime,NumberOfLocksAvailable,NumAbortedTxDueToWriteLock,Misses,AvgLockWaitingTime,CurrentRoundId,Stores,AvgResponseTime,AvgRemotePutsPerWrTransaction,LocalActiveTransactions,TOPrepareWaitTime,ReplicationCount,AvgNumNodesCommit,NumRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgRollbackCommandSize,TOGMUPrepareWaitProbability,AvgReadOnlyTxDuration,Commits,NumberOfEntries,LocalRollbacks,CurrentEpoch,NumWaitedRemoteCommits,Prepares,AvgPrepareAsync,AverageReadTime,AvgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,geograph.averageSyncTasksExecutedPerSecond,geograph.timeElapsedSinceLastReset,geograph.averageSyncServiceTime,geograph.numberOfExecutedSynTasks,geograph.averageSyncTotalTime,geograph.keepAliveTime,geograph.numberOfRunningThreads,geograph.messaging(geograph).syncRequest,geograph.maxQueueSizeNotificationThreshold,geograph.maxThreads,geograph.queueSize,geograph.minQueueSizeNotificationThreshold,geograph.averageAsyncServiceTime,geograph.numberOfExecutedAsyncTasks,geograph.averageAsyncTotalTime,geograph.averageAsyncTasksExecutedPerSecond,geograph.messaging(geograph).asyncRequest,geograph.coreThreads,geograph.messaging(geograph).averageServiceTime,geograph.arrivalRate,CurrentProtocolAsInt
1378567605861,0.4437541957834644,0.06243034341889129,1.56557778944E11,2.3664521216E10,0.026428571428571423,3.42895434E8,1.1412269E7,3.4236823E8,1.1429843E7,0.0,8.340625365969279,0.0,26.0,0.0,0.0,8.4,5081.0,8.2,5.0,31602.4,0.0,0.0,90.0,129.6,48.76567008986218,3540.8,754.2,48.04906847240896,768.9200000000001,0.0,0.0,14.250945603895499,0.0,21.2,12376.0,0.8897668162144144,0.0,3711.6,0.0,1.0,25437.0,843.7333333333332,5.0,0.0,0.0,0.0,139.0,0.0,25495.0,0.0,0.9588266461773897,0.8900130218970996,5.0,0.0,0.0,0.001816196277400722,0.0,0.0,0.9990592340234121,9916.4,0.0,0.0,3.2058043689132014,4412.8,32.0,0.0,31590.6,0.0,24159.8,0.0,2861.4,601135.0,51023.4,4495.0,0.0,582028.0,0.0,0.0,0.0,15.0,0.0,115272.0,32013.6,14252.2,4.0,25269.0,0.0,0.0,0.0,0.0,3.205969690131476,0.0,0.0,1202.8,0.0,23919.8,0.0,0.0,37.0,0.0,0.0,66227.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,10.6,14.62311078185004,651.0,21658.8,0.0,30000.0,0.0,0.0,0.0,31589.6,4497.0,0.0,0.0,0.0,0.0,0.0,3.2066837773525023,43.0,0.0,30.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,925.4,72193.0,0.0,0.0,0.0,0.0,-1.0,3.206035451016627,163.4,14209.6,0.0,8.2,0.0,0.0,66241.8,16673.0,5.0,0.0,0.0,0.0,0.0,7.4,2353.0,31615.2,0.0,0.0,9.2,0.0,2460.2,0.0,0.0,24984.0,0.0,0.0,72773.0,59424.4,0.0,55.0,0.0,45343.0,5.0,0.0,77.0,0.0,3695.0,23170.0,79088.0,47.0,0.0,17342.0,138741.0,0.0,0.0,0.0,170.4132146138264,30.0,61681.264727989656,5114.6,90410.89544636734,60000.0,12.0,0.0,1000.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.7196589000283,2
1378567635942,0.4647780083612867,0.06752225649824056,1.563390976E11,2.388320256E10,0.026428571428571423,3.87307741E8,1.2890471E7,3.86714329E8,1.2910252E7,0.0,8.343278859155273,0.0,26.0,0.0,0.0,12.4,5039.6,12.4,5.0,31842.4,0.0,0.0,91.0,124.0,49.48267070222643,3662.8,405.4,43.578594561568636,766.8399999999999,0.0,0.0,14.332632834459218,0.0,24.2,11209.4,0.8900971478322066,0.0,3833.6,0.0,0.8,25241.0,838.0,5.0,0.0,0.0,0.0,139.0,0.0,25307.0,0.0,0.9588946312673073,0.8905003825726645,5.0,0.0,0.0,0.00262647725221088,0.0,0.0,0.9986459373953809,9564.0,0.0,0.0,3.216006742673879,4376.6,32.0,0.0,31870.2,0.0,23284.6,0.0,2877.4,599315.0,50350.0,4459.4,0.0,580021.0,0.0,0.0,0.0,15.2,0.0,114627.0,32300.4,14510.2,4.0,25049.0,0.0,0.0,0.0,0.0,3.2158407736909043,0.0,0.0,1202.4,0.0,23053.8,0.0,0.0,42.0,0.0,0.0,65306.4,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.2,14.700865069199779,681.6,22407.6,0.0,30000.0,0.0,0.0,0.0,31834.0,4468.0,0.0,0.0,0.0,0.0,0.0,3.215484683000047,61.0,0.0,30.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,641.6,71959.0,0.0,0.0,0.0,0.0,-1.0,3.2146411043751817,166.6,13203.6,0.0,12.4,0.0,0.0,65262.8,21045.2,5.0,0.0,0.0,0.0,0.0,8.0,2198.8,31885.0,0.0,0.0,13.2,0.0,2291.2,0.0,0.0,24859.0,0.0,0.0,72470.0,58679.6,0.0,56.0,0.0,44965.0,5.0,0.0,77.0,0.0,3821.0,23076.2,80245.0,66.0,0.0,17245.0,138181.0,0.0,0.0,0.0,153.60689746819952,30.0,69967.08608742578,4610.0,119413.90093433534,60000.0,9.6,0.0,1000.0,12.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,153.16683994517598,2
1378567666022,0.4521211754132858,0.06329203663621188,1.56154703872E11,2.4067596288E10,0.026428571428571423,3.67507011E8,1.2211757E7,3.66352892E8,1.2250229E7,0.0,8.67571909401182,0.0,27.0,0.0,0.0,6.0,4912.6,6.0,5.0,32590.4,0.0,0.0,91.2,145.4,51.95676919869678,3584.8,503.4,63.75768303285715,736.4516129032257,0.0,0.0,15.243527398568977,0.0,22.8,12104.8,0.8877339397255973,0.0,3746.2,0.0,1.0,24608.0,809.7516129032258,5.0,0.0,0.0,0.0,139.0,0.0,24627.0,0.0,0.9604298785082982,0.8876746339119684,5.0,0.0,0.0,0.0014357575456137345,0.0,0.0,0.9993120770105722,10460.2,0.0,0.0,3.197398350151166,4255.4,32.0,0.0,32609.8,0.0,25507.8,0.0,3014.4,601429.0,62845.8,4331.8,0.0,581720.0,0.0,0.0,0.0,15.4,0.0,111001.0,33003.8,13779.4,4.0,24406.0,0.0,0.0,0.0,0.0,3.1977681723312115,0.0,0.0,1197.6,0.0,25261.0,0.0,0.0,37.0,0.0,0.0,69188.2,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,6.6,15.624313241108982,712.8,23910.6,0.0,30000.0,0.0,0.0,0.0,32615.8,4334.8,0.0,0.0,0.0,0.0,0.0,3.1971211226551306,30.0,0.0,30.4,0.0,0.0,0.0,0.0,158.0,0.0,0.0,678.8,69485.0,0.0,0.0,0.0,0.0,-1.0,3.1980098841896725,170.0,14376.8,0.0,6.0,0.0,0.0,69157.0,20032.8,5.0,0.0,0.0,0.0,0.0,4.8,2518.6,32605.2,0.0,0.0,7.0,0.0,2631.2,0.0,0.0,23961.0,0.0,0.0,69842.0,61891.8,0.0,48.0,0.0,43707.0,5.0,0.0,77.0,0.0,3744.4,22374.6,80585.0,35.0,0.0,16756.8,133932.0,0.0,0.0,0.0,154.11106867499385,30.0,69508.13919833791,4627.6,115705.66091769861,60000.0,10.4,0.0,1000.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,154.45028745464973,2
1378567696102,0.46595639190667926,0.06495611714953223,1.55971280896E11,2.4251019264E10,0.026428571428571423,3.66103627E8,1.2098598E7,3.62958089E8,1.220345E7,0.0,8.670934683325479,0.0,27.0,0.0,0.0,7.8,4869.8,7.8,5.0,32559.8,0.0,0.0,93.8,139.6,51.89061547177564,3669.6,415.0,46.87404947499999,738.2133333333334,0.0,0.0,15.24007992956013,0.0,10.2,12057.6,0.8906275167051098,0.0,3852.2,0.0,1.2,24374.0,808.5,5.0,0.0,0.0,0.0,139.0,0.0,24433.0,0.0,0.9604387550861123,0.8910651720583076,5.0,0.0,0.0,0.0018516418032236766,0.0,0.0,0.9991052409535885,10154.4,0.0,0.0,3.1961272021299694,4241.0,32.0,0.0,32606.2,0.0,25342.0,0.0,3012.2,597854.0,51018.6,4309.2,0.0,579547.0,0.0,0.0,0.0,15.6,0.0,110772.0,33004.8,14034.6,4.0,24213.0,0.0,0.0,0.0,0.0,3.1954183133134024,0.0,0.0,1190.8,0.0,25055.4,0.0,0.0,33.2,0.0,0.0,68651.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.2,15.607729876924429,743.8,21837.4,0.0,30000.0,0.0,0.0,0.0,32598.2,4320.2,0.0,0.0,0.0,0.0,0.0,3.195949247130465,39.0,0.0,30.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,634.6,69114.0,0.0,0.0,0.0,0.0,-1.0,3.1971636765281257,163.6,14337.8,0.0,7.8,0.0,0.0,68538.4,16956.4,5.0,0.0,0.0,0.0,0.0,7.2,2512.6,32548.6,0.0,0.0,9.0,0.0,2618.4,0.0,0.0,23863.0,0.0,0.0,69581.0,61582.4,0.0,50.0,0.0,43490.0,5.0,0.0,77.0,0.0,3855.2,22257.6,81165.0,45.0,0.0,16714.6,133262.0,0.0,0.0,0.0,171.34610772411665,30.0,60989.30952040346,5142.0,88746.26269614772,60000.0,9.0,0.0,1000.0,12.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,170.99280325011742,2
1378567726181,0.4692114586925795,0.06895518307298802,1.55796082688E11,2.4426217472E10,0.026428571428571423,4.10754795E8,1.3599762E7,4.07992988E8,1.3691822E7,0.0,8.642704070582415,0.0,27.0,0.0,0.0,7.0,4990.4,7.0,5.0,32312.0,0.0,0.0,106.2,124.2,49.68100818732454,3717.0,430.0,45.65806088961039,756.3466666666667,0.0,0.0,15.251617551251607,0.0,18.0,11154.2,0.8908538534641895,0.0,3927.8,0.0,1.0,24993.0,830.5,5.0,0.0,0.0,0.0,139.0,0.0,25041.0,0.0,0.9602771930295153,0.8909297628981093,5.0,0.0,0.0,0.0016091260875225205,0.0,0.0,0.9992125513095514,9752.4,0.0,0.0,3.2078815172974844,4334.6,32.0,0.0,32370.0,0.0,23023.4,0.0,3019.2,614699.0,51228.4,4425.8,0.0,593910.0,0.0,0.0,0.0,15.6,0.0,113300.0,32836.0,14641.0,4.0,24856.0,0.0,0.0,0.0,0.0,3.2083051115305756,0.0,0.0,1186.0,0.0,22763.0,0.0,0.0,35.6,0.0,0.0,65745.4,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.6,15.617481251998957,774.4,21452.2,0.0,30000.0,0.0,0.0,0.0,32369.4,4426.2,0.0,0.0,0.0,0.0,0.0,3.2079140003168556,35.0,0.0,30.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,875.6,71137.0,0.0,0.0,0.0,0.0,-1.0,3.207765974342487,168.6,13215.2,0.0,7.0,0.0,0.0,65585.8,42249.0,5.0,0.0,0.0,0.0,0.0,5.0,2269.8,32378.2,0.0,0.0,8.0,0.0,2368.4,0.0,0.0,24563.0,0.0,0.0,71576.0,58954.8,0.0,41.0,0.0,44566.0,5.0,0.0,77.0,0.0,3912.4,22782.2,81957.0,40.0,0.0,17038.4,136434.0,0.0,0.0,0.0,159.7070878096187,30.0,66165.55487826736,4793.0,104047.1739896973,60000.0,10.8,0.0,1000.0,12.0,4.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.8736218216851,2
1378567756260,0.44415912907122346,0.06426202826881396,1.55593838592E11,2.4628461568E10,0.026428571428571423,3.7712643E8,1.2432976E7,3.72989409E8,1.2570877E7,0.0,8.629820883288437,0.0,27.0,0.0,0.0,10.0,4784.8,10.0,5.0,33419.2,0.0,0.0,96.8,138.4,52.20878803941663,3582.8,430.6,47.57014558968254,727.9133333333333,0.0,0.0,15.25827352361209,0.0,22.0,12302.6,0.8869260029136301,0.0,3795.6,0.0,0.6,23976.0,797.2666666666667,5.0,0.0,0.0,0.0,139.0,0.0,24021.0,0.0,0.9602179094286004,0.8871037319402465,5.0,0.0,0.0,0.002221083163132329,0.0,0.0,0.9988212597684674,10244.4,0.0,0.0,3.216330248151228,4152.6,32.0,0.0,33483.0,0.0,25007.8,0.0,3024.8,588537.0,53484.0,4226.6,0.0,566078.0,0.0,0.0,0.0,16.0,0.0,108696.0,33892.4,13970.6,4.0,23837.0,0.0,0.0,0.0,0.0,3.2165952850841393,0.0,0.0,1218.8,0.0,24793.8,0.0,0.0,44.2,0.0,0.0,69260.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,8.4,15.640634516402026,804.8,21969.0,0.0,30000.0,0.0,0.0,0.0,33451.0,4243.4,0.0,0.0,0.0,0.0,0.0,3.217292604333045,50.0,0.0,30.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,683.0,68309.0,0.0,0.0,0.0,0.0,-1.0,3.2186943834228154,170.6,14630.6,0.0,10.0,0.0,0.0,69267.8,20209.6,5.0,0.0,0.0,0.0,0.0,7.8,2572.0,33489.6,0.0,0.0,10.6,0.0,2672.6,0.0,0.0,23451.0,0.0,0.0,68334.0,61952.0,0.0,58.0,0.0,42460.0,5.0,0.0,77.0,0.0,3793.4,21844.2,83085.0,53.0,0.0,16432.2,130778.0,0.0,0.0,0.0,155.50448475329023,30.0,68981.71177902925,4666.6,114661.57991591093,60000.0,10.0,0.0,1000.0,12.0,8.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.61105430905255,2
1378567786343,0.47157315316826703,0.06484119327542708,1.55399913472E11,2.4822386688E10,0.026428571428571423,3.74646955E8,1.2409911E7,3.72297527E8,1.2488227E7,0.0,8.645018380428526,0.0,27.0,0.0,0.0,8.0,5059.2,8.0,5.0,32156.0,0.0,0.0,130.4,132.0,48.67425299718438,3554.0,379.6,49.97954594844988,766.1,0.0,0.0,15.252620418015283,0.0,15.8,11795.0,0.8899264866726897,0.0,3719.2,0.0,0.2,25322.0,840.5,5.0,0.0,0.0,0.0,139.0,0.0,25377.0,0.0,0.9602628870138373,0.8901102884774035,5.0,0.0,0.0,0.001612105997761889,0.0,0.0,0.9991232849341405,9925.4,0.0,0.0,3.2094209815438384,4397.8,32.0,0.0,32203.8,0.0,23720.0,0.0,3020.2,621325.0,57339.0,4472.0,0.0,603409.0,0.0,0.0,0.0,15.4,0.0,114862.0,32589.2,13718.8,4.0,25187.0,0.0,0.0,0.0,0.0,3.2077653324488735,0.0,0.0,1179.4,0.0,23474.2,0.0,0.0,32.6,0.0,0.0,66451.4,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,3.8,15.625321006490429,835.6,20058.8,0.0,30000.0,0.0,0.0,0.0,32199.4,4483.2,0.0,0.0,0.0,0.0,0.0,3.208772080052244,40.0,0.0,30.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,638.6,71916.0,0.0,0.0,0.0,0.0,-1.0,3.20749024557941,168.6,14075.0,0.0,8.0,0.0,0.0,66294.2,15748.4,5.0,0.0,0.0,0.0,0.0,6.0,2384.6,32190.2,0.0,0.0,8.2,0.0,2484.0,0.0,0.0,24964.0,0.0,0.0,72690.0,59505.4,0.0,48.0,0.0,45231.0,5.0,0.0,77.0,0.0,3716.2,23115.4,83685.0,41.0,0.0,17361.8,138349.0,0.0,0.0,0.0,168.4504087356599,30.0,63047.48373399534,5055.2,92615.14304943269,60000.0,10.8,0.0,1000.0,12.0,3.8,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,168.32371574638688,2
1378567816421,0.46666727928185203,0.06630527061035138,1.55216248832E11,2.5006051328E10,0.026428571428571423,4.02536362E8,1.3308803E7,3.99264202E8,1.3417874E7,0.0,8.649995385397974,0.0,27.0,0.0,0.0,8.4,4940.4,8.0,5.0,32350.4,0.0,0.0,107.8,133.2,50.57040047747011,3665.0,573.4,68.82060709055555,750.6800000000001,0.0,0.0,15.25208790243803,0.0,19.8,11535.0,0.8894359084327478,0.0,3833.0,0.0,0.4,24770.0,822.4333333333334,5.0,0.0,0.0,0.0,139.0,0.0,24802.0,0.0,0.9603033984170899,0.8895310433810113,5.0,0.0,0.0,0.0017932241372257927,0.0,0.0,0.9990465423202035,10012.6,0.0,0.0,3.2058464227864514,4277.6,32.0,0.0,32354.2,0.0,23898.4,0.0,3018.4,607365.0,84111.0,4373.8,0.0,586618.0,0.0,0.0,0.0,15.6,0.0,112341.0,32729.8,14347.8,4.0,24582.0,0.0,0.0,0.0,0.0,3.2049080548807845,0.0,0.0,1186.6,0.0,23743.6,0.0,0.0,37.4,0.0,0.0,66824.6,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,4.4,15.622879718059824,866.4,21549.6,0.0,30000.0,0.0,0.0,0.0,32338.2,4380.6,0.0,0.0,0.0,0.0,0.0,3.205689782544211,42.0,0.0,30.0,0.0,0.0,0.0,0.0,218.0,0.0,0.0,877.8,70282.0,0.0,0.0,0.0,0.0,-1.0,3.207834227615095,170.8,13221.2,0.0,8.0,0.0,0.0,66956.8,32393.0,5.0,0.0,0.0,0.0,0.0,6.6,2440.0,32365.8,0.0,0.0,8.6,0.0,2542.8,0.0,0.0,24246.0,0.0,0.0,70642.0,60143.8,0.0,56.0,0.0,44026.0,5.0,0.0,77.0,0.0,3833.8,22599.2,84285.0,44.0,0.0,16860.4,135283.0,0.0,0.0,0.0,155.4341155641005,30.0,68169.38267598847,4664.4,113297.24123453179,60000.0,9.0,0.0,1000.0,12.0,9.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,155.56733716505096,2
1378567846502,0.4450768768594906,0.06385417830460326,1.5505594368E11,2.516635648E10,0.026428571428571423,3.70976965E8,1.2250136E7,3.67504219E8,1.2365894E7,0.0,8.682625497779204,0.0,27.0,0.0,0.0,6.6,4622.6,6.6,5.0,35902.0,0.0,0.0,93.6,141.8,56.24138001991018,3702.6,345.0,50.20788999428571,698.8866666666667,0.0,0.0,15.238984527710073,0.0,10.0,13922.4,0.8915168679992572,0.0,3944.0,0.0,0.4,23162.0,767.2666666666667,5.0,0.0,0.0,0.0,139.0,0.0,23199.0,0.0,0.9605026707730285,0.8918258388591331,5.0,0.0,0.0,0.0015255776796752449,0.0,0.0,0.9991775307374342,10521.2,0.0,0.0,3.19154855175663,4024.8,32.0,0.0,35867.4,0.0,26901.0,0.0,3009.6,567667.0,58099.6,4095.8,0.0,552866.0,0.0,0.0,0.0,17.4,0.0,104619.0,36270.8,13142.2,4.0,22981.0,0.0,0.0,0.0,0.0,3.1922868919055056,0.0,0.0,1304.8,0.0,26646.2,0.0,0.0,31.2,0.0,0.0,73777.8,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.4,15.600544351924686,897.0,21899.2,0.0,30000.0,0.0,0.0,0.0,35849.6,4103.2,0.0,0.0,0.0,0.0,0.0,3.192251416365945,34.0,0.0,30.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,592.4,65512.0,0.0,0.0,0.0,0.0,-1.0,3.1945093564950273,187.8,16389.4,0.0,6.6,0.0,0.0,73855.8,19736.4,5.0,0.0,0.0,0.0,0.0,6.0,2855.2,35923.8,0.0,0.0,7.0,0.0,2954.4,0.0,0.0,22737.0,0.0,0.0,66280.0,66398.6,0.0,51.0,0.0,41500.0,5.0,0.0,77.0,0.0,3941.2,21083.0,84717.0,35.0,0.0,15837.4,126295.0,0.0,0.0,0.0,156.31371313146605,30.0,68843.6067381931,4691.2,112479.0720346469,60000.0,11.0,0.0,1000.0,12.0,2.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.14041007288705,2
1378567876582,0.47293926306748196,0.06676129990107282,1.54865262592E11,2.5357037568E10,0.026428571428571423,3.73177644E8,1.2370823E7,3.71124834E8,1.2439249E7,0.0,8.65398873841878,0.0,27.0,0.0,0.0,8.6,5120.2,8.6,5.0,30324.8,0.0,0.0,94.6,134.2,48.2951794935983,3664.8,369.2,37.73207178803419,778.7733333333333,0.0,0.0,15.24613533452621,0.0,18.0,11669.4,0.894421951842941,0.0,3829.8,0.0,1.4,25642.0,849.8666666666667,5.0,0.0,0.0,0.0,139.0,0.0,25682.0,0.0,0.9603205410571876,0.8945641387067431,5.0,0.0,0.0,0.0019650171877635273,0.0,0.0,0.9990847697218838,10026.4,0.0,0.0,3.203343202275657,4465.6,32.0,0.0,30355.0,0.0,23220.4,0.0,3017.4,630971.0,40607.4,4547.2,0.0,611597.0,0.0,0.0,0.0,14.4,0.0,116696.0,30753.6,14153.6,4.0,25423.0,0.0,0.0,0.0,0.0,3.203426984938134,0.0,0.0,1120.4,0.0,22969.0,0.0,0.0,38.8,0.0,0.0,64124.2,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,7.8,15.602289371245686,927.8,22023.0,0.0,30000.0,0.0,0.0,0.0,30362.6,4557.6,0.0,0.0,0.0,0.0,0.0,3.2039149435892043,42.0,0.0,30.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,547.4,73061.0,0.0,0.0,0.0,0.0,-1.0,3.2009886898584297,161.8,13715.6,0.0,8.6,0.0,0.0,64126.8,14043.0,5.0,0.0,0.0,0.0,0.0,6.8,2448.8,30332.0,0.0,0.0,10.0,0.0,2552.6,0.0,0.0,25267.0,0.0,0.0,73578.0,57836.0,0.0,49.0,0.0,45902.0,5.0,0.0,77.0,0.0,3830.0,23506.6,85265.0,50.0,0.0,17622.6,140694.0,0.0,0.0,0.0,166.7760311962333,30.0,63608.15609766434,5005.0,95334.08847208502,60000.0,10.6,0.0,1000.0,12.0,4.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.84259814983062,2
