Timestamp,CpuPerc.user,CpuPerc.sys,MemoryInfo.free,MemoryInfo.used,fileSystemUsage.usePercent,receivedBytes,transmittedBytesPerSecond,transmittedBytes,receivedBytesPerSecond,NumAbortedTxDueToReadLock,ReadWriteRatio,AvgCommitAsync,AvgGetsPerWrTransaction,AvgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,ReadOnlyTxTotalCpuTime,FailedCommits,SuccessfulCommits,AvgNumNodesPrepare,NumAbortedTxDueToValidation,AvgTOGMUPrepareNoWaitRtt,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,AvgSuccessfulTxCommit,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgFailedTxCommit,AvgTxArrivalRate,AverageWriteTime,AvgLocalLockHoldTime,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,CommitQueueSize,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumEarlyAborts,LocalCommits,Throughput,ReplicationDegree,AvgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,LocalReadOnlyTxCommitServiceTime,NumLocalTxWaitingTimeInGMUQueueDuePendingTx,AvgCommitCommandSize,AvgLocalTxWaitingTimeInGMUQueueDuePendingTx,LocalPrepares,LocalReadOnlyTxPrepareResponseTime,HitRatio,PercentageWriteTransactions,AvgNumOfLockLocalTx,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AbortRate,NumAbortedTxDueDeadlock,AvgNumNodesRemoteGet,SuccessRatioFloatingPoint,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,AvgRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgNumPutsBySuccessfulLocalTx,NumWaitedLocalCommits,ConcurrencyLevel,LocalUpdateTxPrepareServiceTime,TOGMUPrepareRttMinusAvgValidationTime,AvgNumOfLockSuccessLocalTx,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgAbortedWriteTxDuration,NumberOfGets,NumTOGMUSuccessfulPrepareNoWait,LocalContentionProbability,Hits,RemoveHits,AvgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,AvgLocalLocalAbortLockHoldTime,AverageReplicationTime,RemoteUpdateTxPrepareServiceTime,NumberOfCommits,LocalUpdateTxPrepareResponseTime,AvgNTCBTime,AvgNumSyncSentCommitMsgs,NumberOfLocalCommits,NumberOfLocksHeld,AvgClusteredGetCommandSize,LocalReadOnlyTxCommitResponseTime,NumRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,AvgPutsPerWrTransaction,LocalReadOnlyTxLocalServiceTime,TOMaxSuccessfulValidationWaitingTime,AvgTCBTime,TOGMUAvgSuccessfulValidationServiceTime,AvgCommitRtt,AvgLockHoldTime,RemoteGetServiceTime,TONumValidationWaited,GMUClusteredGetCommandResponseTime,NumLocalRemoteLockContentions,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,AvgRemoteTxCompleteNotifyTime,SwitchCoolDownTime,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,AvgNumOfLockRemoteTx,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,ExecutorQueueSize,ElapsedTime,NumOwnedRdItemsInLocalPrepare,TerminationCost,RemotelyDeadXact,CoolDownTime,LocalReadOnlyTxPrepareServiceTime,RemoveMisses,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,NumLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationFailures,RemoteUpdateTxRollbackServiceTime,TimeSinceReset,NumRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,AvgRollbackRtt,Rollbacks,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,NumberOfPuts,Evictions,NumWaitedRemoteGets,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,NumLocalPrepareAborts,AvgClusteredGetCommandReplySize,AvgGmuClusteredGetCommandRttNoWait,TOAvgValidationConditionalWaitTime,AvgWriteTxDuration,NumNodes,MaxNumberOfKeysToRequest,LocalUpdateTxTotalCpuTime,GMUClusteredGetCommandWaitingTime,NumLocalTxWaitingTimeInGMUQueueDueToSlowCommits,NumKilledTxDueToValidation,TOGMUPrepareRttMinusMaxValidationTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,TOGMUAvgSuccessfulValidationResponseTime,NumberOfLocksAvailable,NumAbortedTxDueToWriteLock,Misses,AvgLockWaitingTime,Stores,CurrentRoundId,AvgResponseTime,AvgRemotePutsPerWrTransaction,LocalActiveTransactions,TOPrepareWaitTime,ReplicationCount,AvgNumNodesCommit,NumRemoteTxWaitingTimeInGMUQueueDuePendingTx,AvgRollbackCommandSize,TOGMUPrepareWaitProbability,AvgReadOnlyTxDuration,Commits,LocalRollbacks,NumberOfEntries,CurrentEpoch,NumWaitedRemoteCommits,Prepares,AvgPrepareAsync,AverageReadTime,AvgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,geograph.averageSyncTasksExecutedPerSecond,geograph.timeElapsedSinceLastReset,geograph.averageSyncServiceTime,geograph.numberOfExecutedSynTasks,geograph.averageSyncTotalTime,geograph.keepAliveTime,geograph.numberOfRunningThreads,geograph.messaging(geograph).syncRequest,geograph.maxQueueSizeNotificationThreshold,geograph.maxThreads,geograph.queueSize,geograph.minQueueSizeNotificationThreshold,geograph.averageAsyncServiceTime,geograph.numberOfExecutedAsyncTasks,geograph.averageAsyncTotalTime,geograph.averageAsyncTasksExecutedPerSecond,geograph.messaging(geograph).asyncRequest,geograph.coreThreads,geograph.messaging(geograph).averageServiceTime,geograph.arrivalRate,CurrentProtocolAsInt
1378570366774,0.21703616400409653,0.03639998469119905,1.59000334336E11,2.1221965824E10,0.026428571428571423,2.81378783E8,9499779.0,2.84993527E8,9379289.0,0.0,1.6546855889262069,0.0,5.2,0.0,0.0,1.6,3625.0,1.0,1.6,0.0,3308.8,2366.8,69.4,133.6,2.5128086873694793,3699.2,58.8,2.0407732249999997,588.5066666666667,0.0,2366.0,0.0,11.344648611062889,4.8,0.2,1519.0,0.2,3824.0,0.0,0.0,18133.0,598.4666666666667,5.0,0.0,0.0,0.0,27.8,0.0,18133.0,0.0,0.991816326051761,0.2,1.6,1.0,0.0,9.892419933226165E-5,0.0,0.0,0.19998767334360554,0.0,1172.2,0.0,0.6348989961581362,1604.8,32.0,0.0,0.0,8.0,564.4,1109.0,0.0,3172.8,427491.0,0.0,0.2650295233253822,414429.0,0.0,0.0,767.0,0.4,0.0,88459.0,1278.0,166855.6,0.8,18076.0,53.0,0.0,0.0,0.0,0.6349444685735559,0.0,0.0,1115.4,0.0,1073.0,7568.0,0.0,0.0,0.0,0.0,3583.2,2.4,0.0,60.0,0.0,102.8,1.4,0.0,0.0,0.8,372.4,2.83533577685283,20990.6,0.4,30000.0,0.0,0.0,0.0,1093.8,3212.6,0.0,0.0,0.0,13534.8,13502.8,0.6349200469222696,2.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,98.0,51300.0,0.0,0.0,0.0,0.0,-0.2,2.544035482208566,103.0,445.8,0.0,1.2,0.0,0.0,0.0,3586.4,5.0,0.0,0.0,0.0,0.0,1.6,0.0,376.2,0.0,5222.2,0.0,1.6,0.0,0.0,0.0,17442.0,425.4,51489.0,0.0,7408.2,0.0,8.0,0.0,32435.0,1.0,0.0,15.4,0.0,3823.4,16502.0,8.0,65463.0,0.0,7559.4,82527.0,0.0,0.0,0.0,114.6273352337939,30.0,15910.016703115985,3440.0,69279.44576422179,60000.0,2.6,0.0,1000.0,12.0,24.8,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.67392624274628,1
1378570396858,0.21407658905712523,0.03565848853585277,1.58880190464E11,2.1342109696E10,0.026428571428571423,2.81655038E8,9319820.0,2.79594695E8,9388497.0,0.0,1.6546589836769932,0.0,5.2,0.0,0.0,1.8,3529.2,1.0,1.8,0.0,0.0,2513.6,0.0,121.6,2.68252254211207,3574.0,48.2,1.6791536222222223,567.2266666666667,0.0,2513.0,0.0,11.347061759737695,2.4,0.2,1518.8,0.2,3711.2,0.0,0.0,17647.0,582.7999999999998,5.0,0.0,0.0,0.0,27.8,0.0,17655.0,0.0,0.9918013531747187,0.2,1.6,1.0,0.0,1.1483253588516747E-4,0.0,0.0,0.2,0.0,1158.4,0.0,0.6350457424349049,1567.2,32.0,0.0,0.0,8.0,565.2,1144.8,0.0,3006.2,414490.0,0.0,0.26461190898822007,400903.0,0.0,0.0,1069.4,0.4,0.0,85303.0,1397.2,205337.4,0.8,17612.0,20.0,0.0,0.0,0.0,0.6350349068084288,0.0,0.0,1104.0,0.0,1107.8,7982.2,0.0,0.0,0.0,0.0,3726.6,2.4,0.0,60.0,0.0,0.0,1.4,0.0,0.0,0.0,403.0,2.836821854559446,19740.8,0.0,30000.0,0.0,0.0,0.0,1219.8,3112.2,0.0,0.0,0.0,13088.8,13063.6,0.6351353072269978,0.0,0.0,30.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,79.8,49753.0,0.0,0.0,0.0,0.0,-0.2,2.537516699279005,108.6,440.4,0.0,1.8,0.0,0.0,0.0,3727.8,5.0,0.0,0.0,0.0,0.0,1.8,0.0,372.6,0.0,5463.2,0.0,1.8,0.0,0.0,0.0,16897.0,3.6,49794.0,0.0,7435.8,0.0,9.0,0.0,31389.0,1.0,0.0,15.4,0.0,3708.2,16026.8,9.0,67283.0,0.0,7408.8,80152.0,0.0,0.0,0.0,115.91834069964213,30.0,15525.436267195197,3479.2,67665.78386476325,60000.0,2.8,0.0,1000.0,12.0,23.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,115.8916256632095,1
1378570426938,0.20997600227069485,0.03602210974602111,1.58768713728E11,2.1453586432E10,0.026428571428571423,2.83585555E8,9524296.0,2.85729032E8,9452847.0,0.0,1.6609460774771267,0.0,5.2,0.0,0.0,1.0,3658.6,1.0,1.0,0.0,2647.0,2347.4,82.2,136.6,2.5035687873640757,3594.0,63.0,2.18306528,591.7200000000001,0.0,2346.8,0.0,11.33768044357724,4.0,0.2,1520.6,0.2,3718.2,0.0,0.2,18298.0,604.5999999999999,5.0,0.0,0.0,0.0,27.8,0.0,18297.0,0.0,0.9918392030471725,0.2,1.6,0.8,0.0,7.420691361078474E-5,0.0,0.0,0.19999384369132267,0.0,1172.2,0.0,0.6324083250743311,1600.8,32.0,0.0,0.0,8.0,563.4,1106.2,0.0,2827.6,428517.0,0.0,0.26400611860684026,415320.0,0.0,0.0,1674.8,0.4,0.0,88962.0,1266.4,165791.2,0.8,18239.0,80.0,0.0,0.0,0.0,0.6324384648769298,0.0,0.0,1078.4,0.0,1070.4,7532.2,0.0,0.0,0.0,0.0,3568.0,2.4,0.0,60.0,0.0,147.0,1.4,0.0,0.0,0.2,433.8,2.8340182506673286,20080.8,0.2,30000.0,0.0,0.0,0.0,1081.2,3217.0,0.0,0.0,0.0,13439.2,13417.4,0.6323730800074024,1.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,110.6,51090.0,0.0,0.0,0.0,0.0,-0.2,2.531250534686249,97.4,433.4,0.0,0.8,0.0,0.0,0.0,3572.2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,361.2,0.0,5186.6,0.0,1.2,0.0,0.0,0.0,17408.0,483.0,51342.0,0.0,7287.2,0.0,8.0,0.0,32476.0,1.0,0.0,15.4,0.0,3714.4,16593.0,6.0,69211.0,0.0,7552.2,82979.0,0.0,0.0,0.0,118.20228945116563,30.0,15365.91094296971,3547.2,64989.55537483273,60000.0,3.2,0.0,1000.0,12.0,25.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.27553535152421,1
1378570457014,0.21182654935437967,0.03595329751000646,1.58658891776E11,2.1563408384E10,0.026428571428571423,2.86366488E8,9508317.0,2.85249687E8,9545544.0,0.0,1.6534464022355042,0.0,5.2,0.0,0.0,1.4,3624.2,1.0,1.4,0.0,3107.2,2459.8,65.0,119.0,2.590541354009541,3542.8,31.8,6.6113661428571415,577.1772043010753,0.0,2461.4,0.0,11.3585686157169,4.2,0.2,1580.6,0.2,3664.4,0.0,0.2,18133.0,592.8000000000001,5.0,0.0,0.0,0.0,27.8,0.0,18127.0,0.0,0.9917750350275643,0.2,1.6,0.8,0.0,9.971332419294529E-5,0.0,0.0,0.19998765889176848,0.0,1154.4,0.0,0.6360575719649562,1600.2,32.0,0.0,0.0,8.0,566.4,1170.4,0.0,6653.2,422602.0,0.0,0.262772772970096,414176.0,0.0,0.0,5647.4,0.4,0.0,87277.0,1295.6,159255.6,0.8,18005.0,79.0,0.0,0.0,0.0,0.6360594096634704,0.0,0.0,1068.2,0.0,1128.6,7789.8,0.0,0.0,0.0,0.0,3645.8,2.4,0.0,60.0,0.0,74.8,1.4,0.0,0.0,1.0,464.4,2.839002950963772,18627.8,0.4,30000.0,0.0,0.0,0.0,1106.4,3171.6,0.0,0.0,0.0,13282.8,13223.8,0.6358777205927947,2.0,0.0,30.2,0.0,0.0,0.0,0.0,16.0,0.0,0.0,103.4,50998.0,0.0,0.0,0.0,0.0,-0.2,2.5466987375936276,98.6,454.2,0.0,1.0,0.0,0.0,0.0,3649.6,5.0,0.0,0.0,0.0,0.0,1.4,0.0,372.2,0.0,5329.4,0.0,1.6,0.0,0.0,0.0,17527.0,531.6,51497.0,0.0,7314.4,0.0,12.0,0.0,32395.0,1.0,0.0,15.4,0.0,3662.4,16369.4,8.0,71051.0,0.0,7479.0,81875.0,0.0,0.0,0.0,118.61346057391158,30.0,15161.141373352846,3560.6,64234.00505392508,60000.0,2.4,0.0,1000.0,12.0,25.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.59676925538204,1
1378570487100,0.2082809404351643,0.03581836248930922,1.58538739712E11,2.1683560448E10,0.026428571428571423,2.83167243E8,9398420.0,2.81952735E8,9438903.0,0.0,1.6481690195394954,0.0,5.2,0.0,0.0,0.2,3640.4,1.0,0.2,0.0,3007.0,2385.6,67.4,118.0,2.566074043336967,3290.0,102.0,3.0682767999999996,585.3333333333333,0.0,2386.0,0.0,11.366113672949838,1.2,0.2,1547.6,0.2,3443.2,0.0,0.0,18214.0,602.0333333333333,5.0,0.0,0.0,0.0,27.8,0.0,18203.0,0.0,0.9917432507689741,0.2,1.6,1.0,0.0,1.2380834468243159E-5,0.0,0.0,0.19999381781088682,0.0,1159.4,0.0,0.6384128952262864,1652.2,32.0,0.0,0.0,8.0,567.8,1148.8,0.0,4356.6,428738.0,0.0,0.2615273943305984,413622.0,0.0,0.0,0.0,0.4,0.0,87996.0,1261.6,190868.4,0.8,18171.0,41.0,0.0,0.0,0.0,0.6384414939818835,0.0,0.0,1004.2,0.0,1107.8,7653.6,0.0,0.0,0.0,0.0,3595.6,2.4,0.0,60.0,0.0,156.6,1.4,0.0,0.0,0.0,494.8,2.841508261895888,19423.2,0.2,30000.0,0.0,0.0,0.0,1077.4,3213.2,0.0,0.0,0.0,13425.0,13399.4,0.6382915689421059,1.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,51548.0,0.0,0.0,0.0,0.0,-0.2,2.5536958395380203,95.4,453.0,0.0,0.0,0.0,0.0,0.0,3594.0,5.0,0.0,0.0,0.0,0.0,0.2,0.0,356.2,0.0,5268.2,0.0,0.2,0.0,0.0,0.0,17575.0,350.0,51590.0,0.0,7036.6,0.0,8.0,0.0,32338.0,1.0,0.0,15.4,0.0,3440.6,16532.0,1.0,72963.0,0.0,7635.6,82667.0,0.0,0.0,0.0,116.66110600477543,30.0,14707.672738756159,3501.4,64536.54732906704,60000.0,2.4,0.0,1000.0,12.0,23.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.49440233016654,1
1378570517182,0.20696731667293916,0.036114340710902706,1.58417903616E11,2.1804396544E10,0.026428571428571423,2.87619379E8,9578033.0,2.87341124E8,9587308.0,0.0,1.654514327957512,0.0,5.2,0.0,0.0,1.0,3650.0,1.0,1.0,0.0,0.0,2371.6,0.0,109.2,2.525965044295476,3266.8,128.4,1.35818936,590.0533333333333,0.0,2370.8,0.0,11.360153613644693,3.6,0.2,1601.8,0.2,3388.6,0.0,0.4,18263.0,603.5666666666667,5.0,0.0,0.0,0.0,27.8,0.0,18261.0,0.0,0.9917769445064828,0.2,1.6,0.6,0.0,8.684863523573201E-5,0.0,0.0,0.2,0.0,1158.8,0.0,0.635405271009448,1616.2,32.0,0.0,0.0,8.0,566.2,1122.8,0.0,1886.4,427770.0,0.0,0.26159960841899166,413908.0,0.0,0.0,584.2,0.4,0.0,88583.0,1278.0,169306.6,0.8,18198.0,58.0,0.0,0.0,0.0,0.6352824085593431,0.0,0.0,1009.8,0.0,1085.2,7683.6,0.0,0.0,0.0,0.0,3584.8,2.4,0.0,60.0,0.0,0.0,1.4,0.0,0.0,0.4,525.6,2.838939044891352,19556.2,0.0,30000.0,0.0,0.0,0.0,1098.4,3207.6,0.0,0.0,0.0,13339.8,13319.4,0.6353894697766505,0.0,0.0,30.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,166.6,51185.0,0.0,0.0,0.0,0.0,-0.2,2.5458042908906586,98.6,460.4,0.0,1.0,0.0,0.0,0.0,3584.4,5.0,0.0,0.0,0.0,0.0,1.0,0.0,362.6,0.0,5310.4,0.0,1.4,0.0,0.0,0.0,17495.0,1736.4,51390.0,0.0,6973.0,0.0,7.0,0.0,32378.0,1.0,0.0,15.4,0.0,3388.6,16512.0,7.0,74479.0,0.0,7536.8,82584.0,0.0,0.0,0.0,118.90500860631838,30.0,14532.82364968579,3568.4,61682.44435653199,60000.0,2.4,0.0,1000.0,12.0,23.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.93827581976316,1
1378570552269,0.20421373659341677,0.03559052083182618,1.5829223424E11,2.193006592E10,0.026428571428571423,2.84904664E8,9462013.0,2.83860513E8,9496818.0,0.0,1.658024329760022,0.0,5.2,0.0,0.0,0.4,3630.0,1.0,0.4,0.0,2238.0,2399.0,50.4,98.6,2.5494457041659047,3138.4,52.4,2.2836482,582.0733333333334,0.0,2399.2,0.0,11.35402014868224,3.2,0.2,1515.8,0.2,3263.4,0.0,0.0,18155.0,599.6333333333332,5.0,0.0,0.0,0.0,27.8,0.0,18153.0,0.0,0.9917882429421379,0.2,1.6,1.0,0.0,2.4804663276696016E-5,0.0,0.0,0.19998762720777014,0.0,1153.2,0.0,0.6340216444831447,1630.8,32.0,0.0,0.0,8.0,565.6,1125.0,0.0,3466.0,427143.0,0.0,0.2613819381702479,412803.0,0.0,0.0,0.0,0.4,0.0,87482.0,1297.6,173000.0,0.8,18105.0,29.0,0.0,0.0,0.0,0.6339972612971492,0.0,0.0,978.8,0.0,1086.6,7758.2,0.0,0.0,0.0,0.0,3602.0,2.4,0.0,60.0,0.0,95.0,1.4,0.0,0.0,1.0,556.0,2.8384222333000997,19829.8,0.4,30000.0,0.0,0.0,0.0,1113.6,3204.8,0.0,0.0,0.0,13281.8,13260.8,0.6339165378670788,2.0,0.0,30.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,51098.0,0.0,0.0,0.0,0.0,-0.2,2.535812783943422,99.4,452.8,0.0,0.0,0.0,0.0,0.0,3599.0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,355.4,0.0,5353.6,0.0,0.4,0.0,0.0,0.0,17438.0,75.6,51186.0,0.0,6862.2,0.0,9.0,0.0,32325.0,1.0,0.0,15.4,0.0,3261.0,16510.4,2.0,75695.0,0.0,7672.4,82557.0,0.0,0.0,0.0,117.6999889164759,30.0,14355.2834574871,3532.2,61903.8591472461,60000.0,2.8,0.0,1000.0,12.0,21.2,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,117.61995646680933,1
1378570582352,0.20553688875756765,0.036199683086861695,1.58181236736E11,2.2041063424E10,0.026428571428571423,2.87883217E8,9558118.0,2.86743673E8,9596102.0,0.0,1.660975040821087,0.0,5.2,0.0,0.0,0.6,3652.0,1.0,0.4,0.0,3830.8,2356.2,68.4,92.6,2.535429498041177,3115.4,84.4,2.9533711333333335,586.72,0.0,2355.8,0.0,11.349763938702164,2.6,0.2,1514.0,0.2,3265.2,0.0,0.4,18264.0,601.4333333333334,5.0,0.0,0.0,0.0,27.8,0.0,18265.0,0.0,0.9918001095315887,0.2,1.6,0.4,0.0,4.938881343375726E-5,0.0,0.0,0.19998770668141866,0.0,1166.6,0.0,0.6325716762647842,1607.6,32.0,0.0,0.0,8.0,564.8,1116.6,0.0,2594.6,427567.0,0.0,0.2613335948225142,415618.0,0.0,0.0,605.0,0.4,0.0,88114.0,1267.2,199495.0,0.8,18210.0,60.0,0.0,0.0,0.0,0.6325584278717995,0.0,0.0,977.8,0.0,1077.2,7532.0,0.0,0.0,0.0,0.0,3576.4,2.4,0.0,60.0,0.0,101.2,1.4,0.0,0.0,0.0,586.8,2.8374860265805495,20527.4,0.2,30000.0,0.0,0.0,0.0,1089.0,3208.8,0.0,0.0,0.0,13283.0,13252.4,0.632536945812808,2.0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,125.0,51207.0,0.0,0.0,0.0,0.0,-0.2,2.5307617254595747,96.4,446.6,0.0,0.2,0.0,0.0,0.0,3575.8,5.0,0.0,0.0,0.0,0.0,0.4,0.0,358.6,0.0,5169.4,0.0,0.8,0.0,0.0,0.0,17518.0,541.8,51403.0,0.0,6839.6,0.0,10.0,0.0,32525.0,1.0,0.0,15.4,0.0,3262.6,16520.0,5.0,76679.0,0.0,7530.0,82615.0,0.0,0.0,0.0,119.07969162604044,30.0,14338.098941575861,3573.8,60177.92217184637,60000.0,2.4,0.0,1000.0,12.0,30.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.37273514485521,1
1378570612436,0.2040482933692982,0.03611330636298225,1.58081191936E11,2.2141108224E10,0.026428571428571423,2.87249188E8,9545925.0,2.86377845E8,9574969.0,0.0,1.663833430628527,0.0,5.2,0.0,0.0,0.4,3663.2,1.0,0.4,0.0,2620.6,2350.4,72.0,110.2,2.5026175452672232,3208.4,53.0,2.6660251,594.7533333333333,0.0,2350.4,0.0,11.350574728543545,2.6,0.2,1535.0,0.2,3330.2,0.0,0.2,18322.0,604.9000000000001,5.0,0.0,0.0,0.0,27.8,0.0,18320.0,0.0,0.991807205243239,0.19998768245365522,1.6,1.0,0.0,3.6961744594344855E-5,0.0,0.0,0.19998771121351763,0.0,1147.8,0.0,0.6316576086956521,1621.4,32.0,0.0,0.0,8.0,564.6,1120.8,0.0,3942.4,429892.0,0.0,0.26264734677893087,415987.0,0.0,0.0,0.0,0.4,0.0,89329.0,1257.6,164121.2,0.8,18267.0,46.0,0.0,0.0,0.0,0.6316512059369203,0.0,0.0,995.2,0.0,1081.0,7584.2,0.0,0.0,0.0,0.0,3550.8,2.4,0.0,60.0,0.0,112.4,1.4,0.0,0.0,0.0,617.4,2.8375518287022707,20976.8,0.4,30000.0,0.0,0.0,0.0,1078.8,3226.2,0.0,0.0,0.0,13390.4,13373.6,0.6316888861583829,2.0,0.0,30.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,28.6,51241.0,0.0,0.0,0.0,0.0,-0.2,2.527755700085985,96.0,445.2,0.0,0.0,0.0,0.0,0.0,3550.4,5.0,0.0,0.0,0.0,0.0,0.6,0.0,355.0,0.0,5233.2,0.0,0.4,0.0,0.0,0.0,17513.0,479.2,51358.0,0.0,6878.8,0.0,10.0,0.0,32543.0,1.0,0.0,15.4,0.0,3328.0,16671.8,3.0,77355.0,0.0,7570.2,83382.0,0.0,0.0,0.0,119.39170331473144,30.0,14205.473387903656,3583.0,60423.75760757634,60000.0,2.8,0.0,1000.0,12.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.31834324057976,1
1378570642515,0.20558293793359503,0.03633689419940199,1.57969547264E11,2.2252752896E10,0.026428571428571423,2.88618154E8,9614061.0,2.88421974E8,9620600.0,0.0,1.6662585566203796,0.0,5.2,0.0,0.0,0.4,3651.0,1.0,0.4,0.0,2582.6,2385.4,66.4,89.2,2.533056683183304,3152.2,54.2,2.6182222000000004,587.7133333333334,0.0,2385.2,0.0,11.340558882594143,2.6,0.2,1557.6,0.2,3268.6,0.0,0.6,18267.0,603.1,5.0,0.0,0.0,0.0,27.8,0.0,18268.0,0.0,0.9918350962689615,0.19998762299647255,1.6,0.4,0.0,6.189267809618123E-5,0.0,0.0,0.199987670303927,0.0,1147.2,0.0,0.6302102064860172,1631.4,32.0,0.0,0.0,8.0,563.2,1149.4,0.0,2335.4,427635.0,0.0,0.26401749477914815,414533.0,0.0,0.0,0.0,0.4,0.0,88241.0,1264.8,184110.2,0.8,18211.0,23.0,0.0,0.0,0.0,0.6302345786272806,0.0,0.0,997.6,0.0,1112.6,7634.6,0.0,0.0,0.0,0.0,3584.2,2.4,0.0,60.0,0.0,207.0,1.4,0.0,0.0,0.0,647.8,2.835071797103251,22009.8,0.4,30000.0,0.0,0.0,0.0,1084.6,3210.8,0.0,0.0,0.0,13368.8,13338.6,0.6301104461035355,2.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,25.2,50892.0,0.0,0.0,0.0,0.0,-0.2,2.52100371666586,93.0,457.8,0.0,0.0,0.0,0.0,0.0,3585.4,5.0,0.0,0.0,0.0,0.0,0.4,0.0,347.6,0.0,5252.6,0.0,0.8,0.0,0.0,0.0,17392.0,105.2,51101.0,0.0,6852.4,0.0,6.0,0.0,32432.0,1.0,0.0,15.4,0.0,3266.8,16518.8,5.0,78239.0,0.0,7648.8,82617.0,0.0,0.0,0.0,119.9662214735602,30.0,14256.992323070823,3600.4,59738.16911025883,60000.0,2.4,0.0,1000.0,12.0,24.4,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119.8595368573049,1
